County,City,Town,Address,Hospital_Name,Hospital_Type,Latitude,Longitude
경상북도,포항시,북구,흥해읍 이인리 291,고려시니어케어 달전타운,요양병원,36.06183339659802,129.33392170440132
경상북도,포항시,남구,대잠동 270-2,햇빛마을,요양병원,36.0157949663062,129.338926464648
경상북도,포항시,남구,연일읍 달전리 328-1,해드림요양원,요양병원,36.0377161388247,129.291074452638
경상북도,포항시,북구,우현동 333,우현요양원,요양병원,36.0506969821119,129.3546979543
경상북도,포항시,남구,송도동 438-1,경진의료재단,요양병원,36.033280549023,129.377802106789
경상북도,포항시,북구,흥해읍 초곡리 340,하얀연꽃마을,요양병원,36.1009382676998,129.323027920045
경상북도,포항시,북구,덕산동 113-21,현대요양원,요양병원,36.0416325175845,129.367253495467
경상북도,포항시,남구,대도동 104-1,효사랑재가복지센터,요양병원,36.0169608560602,129.363821195102
경상북도,포항시,북구,창포동 산 100-8,기쁨의노인복지센터,요양병원,36.05899784762208,129.36954809275127
경상북도,포항시,북구,장성동 1354,한동선린요양센터,요양병원,36.065575434487,129.379256835342
경상북도,포항시,북구,흥해읍 옥성리 177-10,경희재가요양센터,요양병원,36.1076520840127,129.341919076211
경상북도,포항시,북구,흥해읍 초곡리 340,백세요양원,요양병원,36.1009243766485,129.323000865404
경상북도,포항시,북구,흥해읍 마산리 269-1,경북재가요양원,요양병원,36.1122522629288,129.336859116897
경상북도,포항시,남구,송도동 422-3,포항효요양원,요양병원,36.03534459981254,129.37712650380973
경상북도,포항시,북구,창포동 645,아름다운 재가노인복지센터,요양병원,36.06498048547916,129.37054544089673
경상북도,포항시,북구,여천동 114,죽도사랑요양원,요양병원,36.03834779628143,129.3677863414179
경상북도,포항시,북구,용흥동 376-4,참소망재가복지센터,요양병원,36.03900727490424,129.35521499229844
경상북도,포항시,북구,장성동 1342,장성재가요양센터,요양병원,36.06996475857439,129.36926900166048
경상북도,문경시,농암면,갈동리 15-5,초록요양원,요양병원,36.5820876515312,128.021723121262
경상북도,상주시,내서면,북장리 213-4,아름다운동행실버타운,요양병원,36.4263795831589,128.066525353265
경상북도,상주시,만산동,17,천봉산요양원,요양병원,36.44434237850171,128.14963406288825
경상북도,상주시,오대동,495-2,다사랑실버홈,요양병원,36.37765256946934,128.16043274716185
경상북도,문경시,마성면,하내리 578-6,인효마을,요양병원,36.65125228015116,128.08649149851735
경상북도,문경시,모전동,865-5,점촌데이케어센터 2호,요양병원,36.5852749185353,128.188574003562
경상북도,상주시,계산동,167-2,효삼백재가센터,요양병원,36.4279947147508,128.171106958653
경상북도,상주시,신봉동,165-2,경북재가복지종합지원센터,요양병원,36.40674677449027,128.16054982962962
경상북도,상주시,모서면,삼포리 223-1,모서농협요양원,요양병원,36.344878494753736,127.96019262075724
경상북도,상주시,남성동,84-15,강남실버요양원,요양병원,36.4137756298816,128.159236271286
경상북도,문경시,모전동,62-2,예사랑요양원,요양병원,36.5889652051162,128.194219785926
경상북도,상주시,사벌국면,덕담리 926-1,희망실버요양원,요양병원,36.4714528562433,128.19803525129797
경상북도,상주시,공검면,화동리 13-1,운정골드에이지 노인전문요양원,요양병원,36.5137751555703,128.175273858576
경상북도,상주시,가장동,571,상주실버빌노인요양원,요양병원,36.369154848339385,128.12846700607474
경상북도,문경시,모전동,921-2,행복한노인요양원,요양병원,36.5861395535657,128.180000415393
경상북도,문경시,모전동,928,문경실버홈,요양병원,36.5841009728729,128.179212955343
경상북도,문경시,모전동,860-11,해오름,요양병원,36.58641737185085,128.18994128671306
경상북도,상주시,내서면,낙서리 316-3,정혜요양원,요양병원,36.4122846555565,128.0204846649
경상북도,의성군,안사면,안사리 721-3,안사요양원 안사공동체,요양병원,36.43079710204765,128.4627172107853
경상북도,안동시,남후면,고상리 22,안동유리요양원,요양병원,36.5158738104484,128.61874812081044
경상북도,예천군,개포면,가곡리 41-1,예천실버요양원,요양병원,36.6076347895146,128.356924545677
경상북도,안동시,남후면,광음리 275-1,명성솔빛요양원,요양병원,36.50400164249512,128.671846171344
경상북도,예천군,개포면,경진리 86-1,경진요양원,요양병원,36.60674027118236,128.4165944078317
경상북도,예천군,예천읍,청복리 845-6,차오름요양원,요양병원,36.647360991492825,128.46353555496867
경상북도,예천군,풍양면,흥천리 640,효노인전문요양원,요양병원,36.5072546933676,128.314790648441
경상북도,예천군,예천읍,서본리 51-18,예천의료기 예천사랑재가노인복지센터,요양병원,36.6561213158069,128.452174786925
경상북도,예천군,풍양면,청운리 62-3,보람요양원,요양병원,36.5414877694038,128.303385813128
경상북도,의성군,다인면,서릉리 58-3,천사요양원,요양병원,36.4467892351766,128.355585402691
경상북도,안동시,송현동,265-3,부자재가복지센터,요양병원,36.5691500091397,128.700410289869
경상북도,예천군,유천면,화지리 213-1,예천2고향의집,요양병원,36.639297281293445,128.3956872584055
경상북도,예천군,예천읍,청복리 672-1,경도요양병원,요양병원,36.6381925937224,128.45899826596576
경상북도,청송군,청송읍,부곡리 637-5,청송국민노인요양원,요양병원,36.4569621939871,129.072148979991
경상북도,청송군,청송읍,덕리 300,아름다운실버타운,요양병원,36.4324571526188,129.048867128792
경상북도,안동시,임하면,오대리 1024-2,나천복지회아름다운마을,요양병원,36.480654544019856,128.87776633326328
경상북도,안동시,길안면,현하리 275,신라요양원,요양병원,36.4573124059611,128.875839115409
경상북도,안동시,임하면,고곡리 277,대성그린빌,요양병원,36.4840010683037,128.83900795535
경상북도,청송군,청송읍,청운리 944,태양의집,요양병원,36.39920132336103,129.07308030588
경상북도,안동시,임하면,고곡리 265,실버케어빌,요양병원,36.4857966968268,128.840592456316
경상북도,안동시,송천동,1319-94,혜성요양원,요양병원,36.5376963954841,128.803743081321
경상북도,영양군,입암면,신구리 315-6,고은노인복지센터,요양병원,36.5978658812179,129.088185486298
경상북도,영덕군,영해면,성내리 29,샛별노인요양원,요양병원,36.5362172056289,129.414136834999
경상북도,영덕군,영덕읍,화천리 9-3,사랑마을,요양병원,36.4654856801073,129.386473987691
경상북도,영덕군,영덕읍,화천리 13,영덕행복마을,요양병원,36.46497104183256,129.38607897207763
경상북도,영덕군,영덕읍,남산리 27-2,의료법인영덕의료재단,요양병원,36.401272501198456,129.37304548772667
경상북도,영주시,풍기읍,금계리 255,물댄동산,요양병원,36.8900712450755,128.529782020635
경상북도,영주시,풍기읍,백리 61-2,풍기노인전문요양원,요양병원,36.8738602555861,128.515440028717
경상북도,영주시,순흥면,석교리 380-2,선비촌요양원,요양병원,36.9025531181788,128.583598637576
경상북도,영주시,부석면,소천리 516,부석에덴요양원,요양병원,36.9797067207056,128.648477800487
경상북도,영주시,조와동,462-11,다락원실버텔,요양병원,36.8702867803327,128.6223087084
경상북도,영주시,안정면,내줄리 318-9,인애가,요양병원,36.8298626495898,128.562427029097
경상북도,영주시,안정면,봉암리 38-2,신희망원,요양병원,36.8394378807184,128.543726619207
경상북도,영주시,풍기읍,동부리 197-1,풍기성심요양병원,요양병원,36.8674594361693,128.536211836893
경상북도,봉화군,춘양면,소로리 916,햇살찬요양원,요양병원,36.9273588759416,128.909969318772
경상북도,봉화군,법전면,눌산리 623,사랑노인요양공동생활가정,요양병원,36.9097992517635,128.972692200348
경상북도,봉화군,법전면,풍정리 751,봉화요양원,요양병원,36.9132869556642,128.845865901125
경상북도,울진군,울진읍,연지리 373-2,엘요양원,요양병원,36.9979300356143,129.416440689346
경상북도,울진군,매화면,오산리 595-2,울진군 노인요양원,요양병원,36.9066650749013,129.412900248828
경상북도,울진군,울진읍,연지리 373-2,엘요양원 재가노인복지시설,요양병원,36.99793444555854,129.41644532153134
전라남도,해남군,마산면,화내리 1023,가나안요양병원,요양병원,34.6193435775829,126.567031529009
전라남도,해남군,마산면,화내리 1023,가나안요양병원 식당,요양병원,34.6191435172599,126.56755595655
전라남도,여수시,화양면,장수리 228-2,여수요양병원,요양병원,34.649390091047,127.607113353862
전라남도,여수시,화양면,장수리 228-2,여수요양병원매점,요양병원,34.6493791658168,127.607135089772
전라남도,무안군,무안읍,성남리 809-3,초당요양병원,요양병원,34.98375062666283,126.47041104114564
전라남도,목포시,대양동,265-25,목포성심요양병원,요양병원,34.8379202877187,126.423988732137
전라남도,나주시,이창동,835,나주광주요양병원,요양병원,34.992129326638015,126.71125023319924
전라남도,나주시,왕곡면,장산리 10-5,한결우리요양병원,요양병원,34.98610807381349,126.70672612081589
전라남도,무안군,무안읍,성남리 809-3,초당요양병원 장례식장,요양병원,34.98371726726031,126.47040906555569
전라남도,목포시,대양동,263-2,목포성심요양병원 2동,요양병원,34.8386394485053,126.424337942377
전라남도,목포시,대양동,263-6,목포성심요양병원 1동,요양병원,34.8383638957314,126.424967396131
전라남도,목포시,대양동,265-25,목포성심요양병원 3동,요양병원,34.8379986755931,126.423791398864
전라남도,나주시,이창동,835,나주광주요양병원 주차장,요양병원,34.992437153201,126.71106294661
전라남도,목포시,대양동,263-6,목포성심요양병원 1주차장,요양병원,34.8382199899692,126.424843764583
전라남도,목포시,대양동,263-6,목포성심요양병원 주차장2,요양병원,34.8385386336767,126.425130171454
전라남도,목포시,대양동,263-2,목포효친요양병원 주차장,요양병원,34.8386825483097,126.424302657641
전라남도,목포시,대양동,265-25,하나은행365 새한목포성심요양병원로비,요양병원,34.8378640564219,126.423915875361
전라남도,화순군,화순읍,일심리 76,전남대학교 화순군립요양병원,요양병원,35.061885199999466,127.00245013706916
전라남도,화순군,화순읍,교리 238-2,화순현대요양병원,요양병원,35.0601235718722,126.982455860778
전라남도,화순군,화순읍,서태리 479-6,화순요양원,요양병원,35.0426906978628,126.953932856951
전라남도,화순군,도곡면,효산리 361-2,미소요양병원,요양병원,34.9942600311374,126.922948306016
전라남도,화순군,화순읍,일심리 533-2,보궁요양병원,요양병원,35.0647651143834,126.999675496178
전라남도,화순군,화순읍,교리 249,화순현대요양병원 암치료센터,요양병원,35.0602748108422,126.981175424016
전라남도,나주시,남평읍,교원리 380-1,나사렛요양병원,요양병원,35.02651444229376,126.83276563880176
전라남도,화순군,이양면,매정리 466,화순삼성노인전문요양원,요양병원,34.8682749939041,127.021278684733
전라남도,보성군,복내면,장천리 726-1,행복노인전문요양원,요양병원,34.8443766663578,127.105107455906
전라남도,광양시,광양읍,덕례리 1774-10,수요양병원,요양병원,34.968496002562546,127.5622234675308
전라남도,순천시,덕월동,452-10,예선요양병원,요양병원,34.93397368628175,127.4887818419963
전라남도,광양시,광양읍,칠성리 493-1,칠성요양병원,요양병원,34.9734491604632,127.58415960001
전라남도,순천시,해룡면,남가리 1133-1,순천효사랑요양병원,요양병원,34.9173659613008,127.53041956424484
전라남도,순천시,별량면,덕정리 360,순천만요양병원,요양병원,34.89109836808883,127.46252953891184
전라남도,구례군,구례읍,신월리 346-50,새미소요양병원,요양병원,35.16664527158814,127.45510340717568
전라남도,광양시,옥곡면,대죽리 664,광양노인전문요양원,요양병원,35.0046025272426,127.664381022581
전라남도,순천시,인월동,562-1,메디팜요양병원 장례식장,요양병원,34.897489997714,127.478167707934
전라남도,구례군,구례읍,신월리 346-50,새미소요양병원 장례식장,요양병원,35.166470227971914,127.45515182612294
전라남도,순천시,별량면,덕정리 360,순천만요양병원 구내매점,요양병원,34.8907629987674,127.462069286825
전라남도,순천시,상사면,흘산리 116,하나은행365 선암요양병원,요양병원,34.9306620048803,127.462060859065
경상남도,사천시,서동,72-1,현대요양병원,요양병원,34.930345303003286,128.06546883793104
경상남도,사천시,축동면,가산리 447-2,경남도립사천노인전문병원,요양병원,35.091889750991164,128.04565932161043
경상남도,사천시,서동,176-4,현대요양병원 별관,요양병원,34.9301991266527,128.065795279182
경상남도,사천시,사천읍,선인리 313-1,사천중앙요양병원,요양병원,35.0791289967321,128.096961471313
경상남도,진주시,평거동,1084,엠마우스요양병원,요양병원,35.1660466361954,128.040688461626
경상남도,하동군,북천면,화정리 산 19-5,다온자연요양병원,요양병원,35.1449717424843,127.877459477838
경상남도,하동군,북천면,화정리 산 19-5,명의의료재단,요양병원,35.1449681692443,127.877455050175
경상남도,진주시,평거동,1084,엠마우스요양병원 장례식장,요양병원,35.16609744882687,128.0407538670314
경상남도,사천시,사천읍,구암리 1186-23,온요양병원 장례식장,요양병원,35.08754671324202,128.1024888557804
경상남도,진주시,평거동,1084,엠마우스 요양병원 매점,요양병원,35.16615763184923,128.04077768334156
경상남도,진주시,평거동,1084,BNK경남은행 365코너 엠마우스요양병원,요양병원,35.166172126639,128.040769087279
경상남도,창원시,마산합포구,덕동동 169,EAC창원요양병원,요양병원,35.1420022966246,128.579000508993
경상남도,창원시,마산합포구,진동면 교동리 319-3,마산 더편한요양병원,요양병원,35.1282521173025,128.500474165101
경상남도,고성군,고성읍,동외리 63-5,고성요양병원,요양병원,34.9762187159744,128.333357813422
경상남도,고성군,고성읍,율대리 743,고성제일요양병원,요양병원,34.96807636341364,128.33565215966004
경상남도,창원시,마산합포구,진북면 인곡리 348,현대사랑병원,요양병원,35.1324462760572,128.44760167945
경상남도,통영시,무전동,796,충무요양병원,요양병원,34.8656414971211,128.424350289244
경상남도,거제시,거제면,서정리 891-3,굿뉴스요양병원,요양병원,34.8574062862023,128.583836927852
경상남도,통영시,용남면,동달리 962-1,효성요양병원,요양병원,34.86202834948039,128.4412369276016
경상남도,고성군,고성읍,율대리 743,고성제일요양병원 장례식장,요양병원,34.9680521630161,128.335721840658
경상남도,거제시,거제면,서정리 891-3,굿뉴스요양병원 장례식장,요양병원,34.8573916983792,128.583849768888
경상남도,거제시,거제면,서정리 891-3,굿뉴스요양병원 장례식장식당,요양병원,34.857424478261,128.58382415591
경상남도,창원시,마산합포구,진동면 동전리 1434-5,진동태봉병원,요양병원,35.145466178193665,128.51098574921804
경상남도,거제시,거제면,서정리 891-3,BNK경남은행 365코너 굿뉴스요양병원,요양병원,34.8573735735407,128.58378819145
경상남도,거제시,거제면,서정리 891-3,롯데ATM BNK경남은행 굿뉴스요양병원,요양병원,34.8577018905819,128.583838221504
전라북도,고창군,고창읍,읍내리 995,전북특별자치도 고창노인요양병원,요양병원,35.4371380509669,126.691172384402
전라북도,고창군,무장면,덕림리 384-4,효자요양병원,요양병원,35.39012054278969,126.61060180727412
전라북도,순창군,순창읍,가남리 507-7,순창요양병원,요양병원,35.3650778644512,127.141164992181
전라북도,정읍시,구룡동,674-1,샘고을요양병원,요양병원,35.568685104847106,126.86572073113634
전라북도,임실군,덕치면,사곡리 401-33,선병원,요양병원,35.515995527285504,127.18141039390753
전라북도,임실군,덕치면,사곡리 733-1,임실썬요양병원,요양병원,35.5154840359011,127.180509694217
전라북도,정읍시,하모동,70-115,한서요양병원 총무과,요양병원,35.571732213378,126.83441571467
전라북도,순창군,순창읍,가남리 507-7,순창요양병원 주차장2,요양병원,35.3651062950835,127.141517150792
전라북도,순창군,순창읍,가남리 507-7,순창요양병원 주차장1,요양병원,35.3649738802838,127.140676260554
전라북도,정읍시,하모동,70-115,한서요양병원 5층간호사실,요양병원,35.5717792200422,126.834517108613
전라북도,정읍시,시기동,169-1,전북 정다운요양병원 전기차충전소,요양병원,35.5640738600023,126.860773504145
전라북도,남원시,산곡동,107,다사랑요양병원,요양병원,35.42742872177476,127.3710712364014
전라북도,남원시,향교동,177-2,남원효사랑요양병원 신관,요양병원,35.41514670375305,127.3870908241066
경상남도,산청군,금서면,매촌리 295,산청요양병원,요양병원,35.42337800687837,127.86858548191488
경상남도,창녕군,대지면,효정리 68,창녕효요양병원,요양병원,35.5421324768564,128.480698791293
경상남도,창녕군,부곡면,거문리 855-29,로얄힐스요양병원,요양병원,35.44103373221293,128.57641948990397
경상남도,창녕군,부곡면,거문리 855-29,동림의료재단,요양병원,35.4410337322129,128.576419489904
경상남도,의령군,부림면,신반리 886-3,의령군립 노인전문병원,요양병원,35.464520620494,128.313450655704
경상남도,창원시,의창구,북면 상천리 1083-3,삼원효도마을,요양병원,35.3611214995874,128.575044667523
경상남도,창녕군,창녕읍,탐하리 23-1,창녕서울의료재단 창녕서울요양병원 인공신장센터,요양병원,35.53484039503752,128.4977356053865
경상남도,창녕군,대지면,효정리 68,창녕효요양병원 장례식장,요양병원,35.54213336431867,128.4806999102433
경상남도,창녕군,영산면,죽사리 1456-26,영산요양병원 장례식장,요양병원,35.4418838180137,128.519977023656
경상남도,창녕군,남지읍,남지리 534-14,남지요양병원 장례식장,요양병원,35.3906069745462,128.481194363441
경상남도,창녕군,남지읍,남지리 968-11,경남요양병원 장례식장,요양병원,35.39120120764356,128.4749814800919
경상남도,창녕군,남지읍,남지리 968-13,경남요양병원매점,요양병원,35.3911168024059,128.474587037971
경상남도,양산시,원동면,선리 1790,배내골쉼터,요양병원,35.4924099886786,128.977447589823
경상남도,양산시,하북면,순지리 676,평심요양병원,요양병원,35.4916256901739,129.086479332128
경상남도,양산시,상북면,신전리 27-3,경상남도립 양산노인전문병원,요양병원,35.42926247141447,129.06959948175634
경상남도,밀양시,단장면,사연리 812-1,행복한의료재단,요양병원,35.51042378197156,128.88688545099686
경상남도,양산시,북정동,897-4,양산서울요양병원,요양병원,35.3578781137506,129.041930948493
경상남도,양산시,북부동,483-14,홍익요양병원,요양병원,35.34611071280753,129.03837360673344
경상남도,양산시,북부동,483-7,홍익요양병원 신관,요양병원,35.346562918261,129.038223291814
경상남도,양산시,북정동,897-4,양산서울요양병원 장례식장,요양병원,35.3578100279757,129.041907233519
경상남도,양산시,삼호동,989-3,새웅상요양병원 장례식장,요양병원,35.411313744404,129.168333922346
경상남도,양산시,상북면,소석리 150-2,양산요양병원 주차장,요양병원,35.40559258774,129.053555113608
경상남도,양산시,북정동,897-4,양산서울요양병원장례식장 구내 식당,요양병원,35.357860544654,129.041904105741
경상남도,양산시,상북면,신전리 27-3,형주병원,요양병원,35.429401780396525,129.07077669021643
경상남도,양산시,북부동,483-14,인경의료재단,요양병원,35.34606942622921,129.03836377036683
전라북도,군산시,나운동,1191-52,봄요양병원,요양병원,35.9606574011665,126.692013797198
전라북도,군산시,문화동,890-7,군산제일요양병원,요양병원,35.97537641467201,126.70275468995207
전라북도,군산시,나운동,839-9,군산요양병원,요양병원,35.9635573906495,126.69547238940989
전라북도,군산시,옥구읍,수산리 559-1,새희망요양병원,요양병원,35.9140131724406,126.693188468917
전라북도,군산시,송풍동,932-4,군산효자요양병원,요양병원,35.979430867654,126.699780096157
전라북도,익산시,신용동,773-5,익산원광효도요양병원,요양병원,35.97633647783131,126.94854121205243
전라북도,익산시,영등동,268-9,익산성모병원,요양병원,35.9514239480471,126.967873712091
전라북도,익산시,함열읍,석매리 1147-1,엔젤요양병원,요양병원,36.05306379251864,126.96063072020766
전라북도,익산시,마동,134-1,익산미소요양병원,요양병원,35.94141801603258,126.96660767922718
전라북도,익산시,창인동1가,54-1,태윤의료재단,요양병원,35.9428412367994,126.949093808759
전라북도,익산시,목천동,53-3,우석노인요양병원,요양병원,35.9239139482688,126.938858876568
전라북도,완주군,봉동읍,둔산리 933-2,완주요양병원,요양병원,35.95791902621692,127.12388985097304
전라북도,전주시,덕진구,반월동 849,행복나라요양병원,요양병원,35.87353205008555,127.05808159875669
전라북도,완주군,용진읍,신지리 512,실로암요양병원,요양병원,35.93299562982169,127.17433300379182
전라북도,전주시,덕진구,여의동 620,새전주요양병원,요양병원,35.8700666183779,127.073142509435
전라북도,전주시,덕진구,송천동1가 107-179,전주정드림요양병원,요양병원,35.86334311295548,127.12733753209623
전라북도,전주시,덕진구,반월동 247-1,마음편한요양병원,요양병원,35.8727797800485,127.075426077845
전라북도,익산시,함열읍,석매리 1147-10,엔젤요양병원 별관,요양병원,36.05175608743064,126.96055035460611
전라북도,익산시,함열읍,석매리 1147-1,익산엔젤요양병원 매점,요양병원,36.0530592823811,126.960618514238
전라북도,완주군,봉동읍,둔산리 933-2,새완주요양병원 주차장,요양병원,35.9581124750241,127.124197209578
전라북도,전주시,덕진구,반월동 849,행복나라요양병원 매점,요양병원,35.8734563459586,127.058079328848
전라북도,전주시,덕진구,여의동 558-4,전주나은요양병원 편의점,요양병원,35.8644271683169,127.080661869958
전라북도,익산시,목천동,53-13,우석장례식장,요양병원,35.9240187913945,126.939448268805
전라북도,익산시,영등동,224-4,실로암사랑요양병원 전기차충전소,요양병원,35.94625037962865,126.97343635966482
전라북도,전주시,덕진구,송천동2가 636-11,만인요양병원 전기차충전소,요양병원,35.8712471902788,127.11566598948
경상북도,김천시,용두동,85,김천요양병원,요양병원,36.12109391002524,128.1274563425298
경상북도,성주군,금수강산면,광산리 844,계명대학교 대구동산병원 전인치유센터,요양병원,35.9147999344962,128.179992867396
경상북도,김천시,용두동,85,김천요양병원 장례식장,요양병원,36.1209295819248,128.12729849109
경상북도,김천시,용두동,85,김천요양병원 장례식장 구내매점,요양병원,36.1210507855179,128.127442397142
경상북도,김천시,용두동,85,김천신협ATM 김천요양병원지점,요양병원,36.1211469270659,128.127568173558
경상북도,칠곡군,동명면,기성리 296-1,팔공요양병원,요양병원,36.0033276257378,128.598570667164
경상북도,칠곡군,동명면,기성리 837,약손요양병원,요양병원,35.9981809710139,128.599001278093
경상북도,칠곡군,동명면,기성리 산 100-4,언더로뎀요양병원,요양병원,35.9962731106212,128.605086140098
경상북도,칠곡군,왜관읍,금남리 310,칠곡군립노인요양병원,요양병원,35.92556159887165,128.41236653415447
경상북도,구미시,오태동,659-39,남구미요양병원,요양병원,36.0770104706889,128.35264359262297
경상북도,영천시,망정동,179-1,참좋은요양병원,요양병원,35.976403813183,128.948738836786
경상북도,영천시,오수동,115,해오름요양병원,요양병원,35.9585217859637,128.914160929866
경상북도,경산시,와촌면,용천리 821,부림요양병원,요양병원,35.92301532573088,128.84330521534707
경상북도,경주시,안강읍,산대리 1839-6,미루요양병원,요양병원,35.9939344636196,129.208474099616
경상북도,경산시,와촌면,시천리 4-2,보현요양병원,요양병원,35.9406786895339,128.840719164705
경상북도,영천시,망정동,179-1,참좋은요양병원 장례식장,요양병원,35.97645517191857,128.94873899117513
경상북도,영천시,망정동,179-1,영천참좋은요양병원 주차장,요양병원,35.9760866152403,128.948518193389
경상북도,영천시,망정동,179-1,참좋은요양병원 장례식장식당,요양병원,35.9763786651884,128.948733784126
경상북도,영천시,금호읍,신월리 5-2,효사랑요양병원 장례식장,요양병원,35.9494393447251,128.906377214018
경상북도,영천시,금호읍,신월리 5-2,효사랑요양병원 장례식장 식당,요양병원,35.9494212594983,128.906381212173
경상북도,경산시,와촌면,용천리 821,부림요양병원 장례식장,요양병원,35.92299826258623,128.8432427803327
경상북도,영천시,오미동,1183,영천요양병원 전기차충전소,요양병원,35.987731679151146,128.9240988919769
경상북도,포항시,남구,오천읍 구정리 521,오천경희요양병원,요양병원,35.9815389114634,129.408657130177
경상북도,포항시,남구,송도동 438-1,의료법인경진의료재단 경희요양병원,요양병원,36.0332302117725,129.377796155914
경상북도,포항시,북구,대신동 74-1,좋은선린요양병원,요양병원,36.0464885371886,129.36685864414875
경상북도,포항시,북구,죽도동 614-6,포항e요양병원,요양병원,36.02384009312754,129.35837018311813
경상북도,포항시,북구,장성동 1405-6,로뎀요양병원,요양병원,36.08469342581559,129.39164999390405
경상북도,포항시,남구,해도동 54-4,해도요양병원,요양병원,36.02069033268369,129.3694204124781
경상북도,포항시,북구,흥해읍 용천리 735,포항요양병원,요양병원,36.12818733905255,129.35404629555796
경상북도,포항시,북구,상원동 468-19,중앙성심요양병원,요양병원,36.0396100865643,129.366007027165
경상북도,포항시,북구,흥해읍 옥성리 177-3,흥해경희요양병원,요양병원,36.1078468885185,129.341356376942
경상북도,포항시,남구,연일읍 인주리 67,연일요양병원,요양병원,35.98009932577842,129.3407642940313
경상북도,포항시,북구,중앙동 17,드림요양병원,요양병원,36.03798226201416,129.36836555762451
경상북도,포항시,북구,장성동 1515-10,장성요양병원,요양병원,36.0844091209893,129.382542864921
경상북도,포항시,북구,장성동 1497-2,선우요양병원,요양병원,36.08662144435172,129.3848307952306
경상북도,포항시,북구,흥해읍 이인리 291,고려달전요양병원,요양병원,36.06177842443139,129.33392229937752
경상북도,포항시,북구,두호동 1079-4,다솜재가복지센터,요양병원,36.0680363361587,129.381462814955
경상북도,포항시,북구,흥해읍 옥성리 177-3,흥해경희요양병원 장례식장,요양병원,36.107803015376,129.341572697276
경상북도,포항시,북구,대신동 74-1,좋은선린요양병원 주차장,요양병원,36.0466549999698,129.367052236919
경상북도,포항시,북구,중앙동 17,드림요양병원 주차장,요양병원,36.0379259847246,129.368158645294
경상북도,포항시,북구,장성동 1515-12,장성요양병원주차장,요양병원,36.0841587460472,129.38262854423
경상북도,포항시,북구,흥해읍 용천리 735,포항요양병원 주차장1,요양병원,36.1282714037984,129.354353113639
경상북도,포항시,북구,흥해읍 용천리 735,포항요양병원 주차장2,요양병원,36.1277821470038,129.354125259027
경상북도,포항시,남구,연일읍 인주리 67,연일요양병원 전기차충전소,요양병원,35.98010020467382,129.34076542853896
경상북도,상주시,화남면,평온리 639,상주보림원,요양병원,36.4595923480562,127.888611780822
경상북도,문경시,모전동,188,문경제일병원 문경제일노인요양병원,요양병원,36.5839537316221,128.189315757569
경상북도,문경시,모전동,188,요양병원매점,요양병원,36.5845010192248,128.189373316792
경상북도,안동시,남후면,무릉리 363-2,경상북도립 안동노인전문요양병원,요양병원,36.52317277017103,128.6895167047915
경상북도,안동시,풍산읍,막곡리 483,복주요양병원,요양병원,36.57949084181428,128.66791476346756
경상북도,의성군,안계면,용기리 916-40,성제요양병원,요양병원,36.3886291702017,128.433052746967
경상북도,예천군,예천읍,동본리 225-1,경희요양병원,요양병원,36.65736154304541,128.46735948044827
경상북도,의성군,안계면,용기리 916-40,성제요양병원 장례식장,요양병원,36.38864932720288,128.43287479947514
경상북도,안동시,남후면,무릉리 363-2,경북도립노인전문요양병원 장례식장,요양병원,36.52334388436042,128.68939539255166
경상북도,예천군,예천읍,청복리 672-1,경도요양병원 주차장,요양병원,36.6381935302826,128.458774670175
경상북도,안동시,송천동,824-8,길주요양병원,요양병원,36.5447360963906,128.788371637841
경상북도,영덕군,영덕읍,남산리 27-2,영덕효요양병원,요양병원,36.4012468989436,129.373019075744
경상북도,영덕군,영덕읍,우곡리 322-2,영덕제일요양병원 장례식장,요양병원,36.4085297011001,129.372768083829
경상북도,영덕군,영덕읍,남산리 26,영덕효요양병원 장례식장,요양병원,36.4009917089819,129.37330219173165
경상북도,영덕군,영해면,성내리 133-3,영덕아산병원 장례식장,요양병원,36.5246678494323,129.402298242742
경상북도,영덕군,영해면,성내리 133-3,영덕아산병원 응급실,요양병원,36.52416653074505,129.40236310308092
경상북도,영주시,풍기읍,동부리 197-1,풍기성심요양병원 장례식장,요양병원,36.867370236517,128.536420871803
전라남도,진도군,고군면,지막리 1415-5,모란노인요양공동생활가정,요양병원,34.489417463555185,126.3439555384505
전라남도,고흥군,도양읍,봉암리 2072-27,풍양노인복지센터,요양병원,34.52971203971093,127.13610991792793
전라남도,함평군,함평읍,대덕리 1040,한사랑재가노인요양센터,요양병원,35.08549795315038,126.50000279410376
전라남도,함평군,함평읍,기각리 999-3,보두마노인복지센터,요양병원,35.064113007016495,126.52232729939402
전라남도,나주시,송월동,1111-19,복음자리노인복지센터,요양병원,35.0107419736183,126.711657028234
전라남도,나주시,송월동,1111-17,온유재가노인복지센터,요양병원,35.0107171436808,126.711829119907
전라남도,무안군,현경면,해운리 528-31,엄마의봄날 노인요양공동생활가정,요양병원,35.0619764864002,126.46380904857
전라남도,보성군,복내면,장천리 726-1,행복노인복지센터,요양병원,34.8444451693641,127.105111916462
전라남도,보성군,복내면,복내리 152-11,효재가노인복지센터,요양병원,34.8938901330651,127.132441141234
전라남도,나주시,남평읍,남평리 155,이레노인복지센터,요양병원,35.0460417774756,126.840051815201
전라남도,나주시,산포면,송림리 214,다사랑노인복지센터,요양병원,35.02141419594731,126.80595399617268
