County,City,Town,Village,Housing_Type,Official_Land_Value,Actual_Land_Value
경상남도,김해시,진례면,송현리,연립/다세대,400900.0,4800.0
경상남도,김해시,진례면,청천리,아파트,397000.0,12050.0
경상남도,김해시,진례면,청천리,연립/다세대,362200.0,4325.0
경상남도,김해시,진례면,초전리,아파트,701700.0,8240.0
경상남도,김해시,진례면,초전리,연립/다세대,406700.0,2700.0
경상남도,김해시,진영읍,내룡리,연립/다세대,290300.0,3900.0
경상남도,김해시,진영읍,설창리,연립/다세대,293700.0,4500.0
경상남도,김해시,진영읍,신용리,연립/다세대,393575.0,5450.0
경상남도,김해시,진영읍,여래리,아파트,450721.0,9859.0
경상남도,김해시,진영읍,여래리,연립/다세대,344205.0,6054.0
경상남도,김해시,진영읍,좌곤리,아파트,326733.0,11137.0
경상남도,김해시,진영읍,좌곤리,연립/다세대,354900.0,5800.0
경상남도,김해시,진영읍,죽곡리,아파트,304100.0,6830.0
경상남도,김해시,진영읍,진영리,아파트,505050.0,15298.0
경상남도,김해시,진영읍,진영리,연립/다세대,420362.0,5812.0
경상남도,김해시,풍유동,,아파트,749900.0,15025.0
경상남도,김해시,풍유동,,연립/다세대,682750.0,7625.0
경상남도,김해시,한림면,장방리,아파트,214600.0,5236.0
경상남도,김해시,흥동,,아파트,825736.0,14186.0
경상남도,김해시,흥동,,연립/다세대,745512.0,7562.0
경상남도,남해군,고현면,이어리,아파트,170600.0,6950.0
경상남도,남해군,고현면,이어리,연립/다세대,129300.0,20400.0
경상남도,남해군,남면,죽전리,아파트,76805.0,5567.0
경상남도,남해군,남해읍,남변리,아파트,345950.0,15000.0
경상남도,남해군,남해읍,남변리,연립/다세대,423850.0,5675.0
경상남도,남해군,남해읍,북변리,아파트,465100.0,23900.0
경상남도,남해군,남해읍,북변리,연립/다세대,328500.0,12050.0
경상남도,남해군,남해읍,서변리,아파트,287200.0,6650.0
경상남도,남해군,남해읍,서변리,연립/다세대,266450.0,8250.0
경상남도,남해군,남해읍,심천리,연립/다세대,108000.0,15300.0
경상남도,남해군,남해읍,아산리,아파트,382175.0,17441.0
경상남도,남해군,남해읍,아산리,연립/다세대,357400.0,11540.0
경상남도,남해군,남해읍,차산리,아파트,535300.0,10767.0
경상남도,남해군,남해읍,차산리,연립/다세대,516500.0,18775.0
경상남도,남해군,남해읍,평현리,연립/다세대,73600.0,19500.0
경상남도,남해군,미조면,미조리,아파트,122400.0,6250.0
경상남도,남해군,미조면,미조리,연립/다세대,129100.0,3400.0
경상남도,남해군,삼동면,지족리,아파트,152400.0,10800.0
경상남도,남해군,삼동면,지족리,연립/다세대,151900.0,17750.0
경상남도,남해군,상주면,상주리,연립/다세대,167500.0,5583.0
경상남도,남해군,서면,서호리,연립/다세대,109100.0,7800.0
경상남도,남해군,창선면,상죽리,아파트,185800.0,5250.0
경상남도,밀양시,가곡동,,아파트,504611.0,11458.0
경상남도,밀양시,가곡동,,연립/다세대,449250.0,6969.0
경상남도,밀양시,교동,,아파트,443970.0,8149.0
경상남도,밀양시,교동,,연립/다세대,361133.0,8289.0
경상남도,밀양시,내이동,,아파트,619417.0,14474.0
경상남도,밀양시,내이동,,연립/다세대,543086.0,7428.0
경상남도,밀양시,내일동,,아파트,493000.0,6920.0
경상남도,밀양시,내일동,,연립/다세대,297275.0,6468.0
경상남도,밀양시,무안면,무안리,아파트,408500.0,4350.0
경상남도,밀양시,무안면,무안리,연립/다세대,396625.0,8625.0
경상남도,밀양시,무안면,성덕리,연립/다세대,233200.0,4800.0
경상남도,밀양시,부북면,운전리,아파트,277700.0,9063.0
경상남도,밀양시,부북면,전사포리,아파트,352900.0,4750.0
경상남도,밀양시,부북면,춘화리,연립/다세대,173900.0,6400.0
경상남도,밀양시,삼랑진읍,검세리,아파트,379500.0,18100.0
경상남도,밀양시,삼랑진읍,삼랑리,아파트,211400.0,4200.0
경상남도,밀양시,삼랑진읍,송지리,아파트,391400.0,10500.0
경상남도,밀양시,삼랑진읍,송지리,연립/다세대,436620.0,7961.0
경상남도,밀양시,삼문동,,아파트,568950.0,16897.0
경상남도,밀양시,삼문동,,연립/다세대,494783.0,8734.0
경상남도,밀양시,상남면,예림리,아파트,275200.0,8116.0
경상남도,밀양시,상남면,예림리,연립/다세대,260911.0,8587.0
경상남도,밀양시,상남면,평촌리,연립/다세대,141100.0,4000.0
경상남도,밀양시,하남읍,수산리,아파트,390500.0,10002.0
경상남도,밀양시,하남읍,수산리,연립/다세대,356617.0,6121.0
경상남도,밀양시,하남읍,양동리,아파트,367420.0,10638.0
경상남도,밀양시,하남읍,양동리,연립/다세대,371300.0,10000.0
경상남도,사천시,곤명면,금성리,연립/다세대,109500.0,8000.0
경상남도,사천시,곤명면,정곡리,연립/다세대,152100.0,7200.0
경상남도,사천시,곤양면,남문외리,아파트,342800.0,14233.0
경상남도,사천시,곤양면,서정리,아파트,103000.0,5150.0
경상남도,사천시,곤양면,송전리,아파트,188900.0,5400.0
경상남도,사천시,대방동,,아파트,350167.0,8048.0
경상남도,사천시,동금동,,아파트,504420.0,17063.0
경상남도,사천시,동금동,,연립/다세대,396460.0,6115.0
경상남도,사천시,동동,,아파트,263200.0,4975.0
경상남도,사천시,동림동,,아파트,245420.0,9715.0
경상남도,사천시,벌리동,,아파트,390673.0,9467.0
경상남도,사천시,벌리동,,연립/다세대,405329.0,4898.0
경상남도,사천시,사남면,월성리,아파트,662000.0,18807.0
경상남도,사천시,사남면,유천리,아파트,406000.0,24232.0
경상남도,사천시,사남면,죽천리,연립/다세대,485900.0,11350.0
경상남도,사천시,사남면,화전리,아파트,357400.0,4750.0
경상남도,사천시,사남면,화전리,연립/다세대,502300.0,12475.0
경상남도,사천시,사천읍,구암리,아파트,463625.0,11212.0
경상남도,사천시,사천읍,사주리,아파트,494450.0,14965.0
경상남도,사천시,사천읍,사주리,연립/다세대,535900.0,14131.0
경상남도,사천시,사천읍,선인리,아파트,469160.0,10520.0
경상남도,사천시,사천읍,선인리,연립/다세대,434533.0,2900.0
경상남도,사천시,사천읍,수석리,아파트,520333.0,7125.0
경상남도,사천시,사천읍,정의리,아파트,478450.0,7769.0
경상남도,사천시,사천읍,정의리,연립/다세대,411675.0,11073.0
경상남도,사천시,사천읍,평화리,아파트,499600.0,6000.0
경상남도,사천시,서동,,아파트,324262.0,5125.0
경상남도,사천시,서포면,구평리,아파트,177800.0,2000.0
경상남도,사천시,서포면,구평리,연립/다세대,236400.0,8950.0
경상남도,사천시,선구동,,아파트,252220.0,9572.0
경상남도,사천시,송포동,,아파트,336500.0,4811.0
경상남도,사천시,송포동,,연립/다세대,274300.0,6400.0
경상남도,사천시,용강동,,아파트,349367.0,12994.0
경상남도,사천시,용강동,,연립/다세대,293900.0,4725.0
경상남도,사천시,용현면,덕곡리,아파트,472900.0,16730.0
경상남도,사천시,용현면,송지리,연립/다세대,373500.0,6750.0
경상남도,사천시,용현면,신복리,아파트,209600.0,7895.0
경상남도,사천시,정동면,고읍리,아파트,570736.0,10738.0
경상남도,사천시,정동면,예수리,아파트,507350.0,18649.0
경상남도,사천시,정동면,풍정리,아파트,432350.0,7427.0
경상남도,사천시,죽림동,,아파트,358833.0,11146.0
경상남도,사천시,죽림동,,연립/다세대,164600.0,8390.0
경상남도,사천시,향촌동,,아파트,370975.0,13084.0
경상남도,사천시,향촌동,,연립/다세대,340411.0,9634.0
경상남도,산청군,금서면,매촌리,아파트,256550.0,18113.0
경상남도,산청군,단성면,성내리,아파트,164800.0,19633.0
경상남도,산청군,산청읍,옥산리,아파트,249500.0,8725.0
경상남도,산청군,산청읍,옥산리,연립/다세대,347700.0,7500.0
경상남도,산청군,산청읍,지리,아파트,284925.0,12999.0
경상남도,산청군,산청읍,지리,연립/다세대,243600.0,10575.0
경상남도,산청군,시천면,사리,아파트,353350.0,12643.0
경상남도,산청군,시천면,원리,연립/다세대,127900.0,7500.0
경상남도,산청군,신안면,갈전리,연립/다세대,53100.0,4950.0
경상남도,산청군,신안면,하정리,아파트,466800.0,16542.0
경상남도,산청군,신안면,하정리,연립/다세대,233200.0,15508.0
경상남도,양산시,교동,,아파트,566500.0,14774.0
경상남도,양산시,교동,,연립/다세대,431267.0,4967.0
경상남도,양산시,남부동,,아파트,929229.0,22109.0
경상남도,양산시,남부동,,연립/다세대,800480.0,8230.0
경상남도,양산시,다방동,,아파트,729000.0,4900.0
경상남도,양산시,덕계동,,아파트,772781.0,19339.0
경상남도,양산시,동면,금산리,아파트,692100.0,8900.0
경상남도,양산시,동면,금산리,연립/다세대,693667.0,9400.0
경상남도,양산시,동면,내송리,아파트,1206000.0,37400.0
경상남도,양산시,동면,사송리,아파트,897880.0,41448.0
경상남도,양산시,동면,석산리,아파트,765750.0,21707.0
경상남도,양산시,동면,석산리,연립/다세대,552250.0,5500.0
경상남도,양산시,명동,,아파트,713329.0,13993.0
경상남도,양산시,명동,,연립/다세대,740200.0,9522.0
경상남도,양산시,물금읍,가촌리,아파트,1327387.0,30758.0
경상남도,양산시,물금읍,가촌리,연립/다세대,736350.0,7340.0
경상남도,양산시,물금읍,물금리,아파트,1062867.0,26400.0
경상남도,양산시,물금읍,범어리,아파트,1272188.0,24884.0
경상남도,양산시,물금읍,범어리,연립/다세대,824700.0,37800.0
경상남도,양산시,북부동,,아파트,786710.0,12121.0
경상남도,양산시,북부동,,연립/다세대,590800.0,7100.0
경상남도,양산시,북정동,,아파트,695943.0,11362.0
경상남도,양산시,북정동,,연립/다세대,625717.0,6550.0
경상남도,양산시,삼호동,,아파트,671189.0,9434.0
경상남도,양산시,삼호동,,연립/다세대,778240.0,5882.0
경상남도,양산시,상북면,대석리,아파트,402600.0,7764.0
경상남도,양산시,상북면,석계리,아파트,492064.0,6486.0
경상남도,양산시,상북면,석계리,연립/다세대,452150.0,8250.0
경상남도,양산시,상북면,소토리,아파트,472150.0,10003.0
경상남도,양산시,소주동,,아파트,431286.0,8013.0
경상남도,양산시,소주동,,연립/다세대,274900.0,4000.0
경상남도,양산시,신기동,,아파트,678214.0,17324.0
경상남도,양산시,신기동,,연립/다세대,602967.0,7221.0
경상남도,양산시,어곡동,,아파트,472750.0,6459.0
경상남도,양산시,어곡동,,연립/다세대,424400.0,14000.0
경상남도,양산시,용당동,,연립/다세대,355300.0,4000.0
경상남도,양산시,주남동,,아파트,267700.0,16625.0
경상남도,양산시,주진동,,아파트,508675.0,19933.0
경상남도,양산시,중부동,,아파트,977388.0,18611.0
경상남도,양산시,평산동,,아파트,533225.0,10421.0
경상남도,양산시,평산동,,연립/다세대,657325.0,8950.0
경상남도,양산시,하북면,순지리,아파트,673700.0,17576.0
경상남도,양산시,하북면,순지리,연립/다세대,544575.0,7924.0
경상남도,양산시,하북면,용연리,아파트,350300.0,8186.0
경상남도,양산시,하북면,지산리,아파트,607567.0,10333.0
경상남도,양산시,하북면,지산리,연립/다세대,692200.0,12000.0
경상남도,양산시,하북면,초산리,아파트,366900.0,5964.0
경상남도,의령군,부림면,신반리,아파트,169500.0,7983.0
경상남도,의령군,부림면,신반리,연립/다세대,125325.0,5550.0
경상남도,의령군,의령읍,동동리,아파트,335560.0,13646.0
경상남도,의령군,의령읍,동동리,연립/다세대,357733.0,12175.0
경상남도,의령군,의령읍,서동리,아파트,261625.0,12849.0
경상남도,의령군,의령읍,서동리,연립/다세대,309086.0,12839.0
경상남도,의령군,의령읍,중동리,연립/다세대,224500.0,10475.0
경상남도,의령군,의령읍,하리,연립/다세대,64500.0,7881.0
경상남도,의령군,칠곡면,신포리,연립/다세대,56900.0,7000.0
경상남도,진주시,가좌동,,아파트,1108336.0,39510.0
경상남도,진주시,가좌동,,연립/다세대,922600.0,18000.0
경상남도,진주시,강남동,,아파트,1108800.0,20454.0
경상남도,진주시,계동,,연립/다세대,1030000.0,8500.0
경상남도,진주시,금산면,장사리,아파트,941478.0,19158.0
경상남도,진주시,금산면,중천리,아파트,1008000.0,23372.0
경상남도,진주시,내동면,독산리,아파트,973500.0,35950.0
경상남도,진주시,대곡면,광석리,아파트,288800.0,7750.0
경상남도,진주시,대곡면,광석리,연립/다세대,179000.0,4500.0
경상남도,진주시,망경동,,아파트,660575.0,9928.0
경상남도,진주시,망경동,,연립/다세대,578600.0,9467.0
경상남도,진주시,명석면,외율리,연립/다세대,77100.0,2700.0
경상남도,진주시,명석면,우수리,아파트,167697.0,10671.0
경상남도,진주시,문산읍,삼곡리,아파트,462925.0,12708.0
경상남도,진주시,문산읍,소문리,아파트,741967.0,18379.0
경상남도,진주시,봉곡동,,아파트,944660.0,7550.0
경상남도,진주시,봉곡동,,연립/다세대,949750.0,5250.0
경상남도,진주시,봉래동,,아파트,625400.0,11100.0
경상남도,진주시,상대동,,아파트,797518.0,12765.0
경상남도,진주시,상대동,,연립/다세대,629683.0,4417.0
경상남도,진주시,상봉동,,아파트,878814.0,11340.0
경상남도,진주시,상봉동,,연립/다세대,557560.0,8290.0
경상남도,진주시,상평동,,아파트,748109.0,11967.0
경상남도,진주시,상평동,,연립/다세대,795700.0,4767.0
경상남도,진주시,신안동,,아파트,960011.0,15126.0
경상남도,진주시,신안동,,연립/다세대,767856.0,7520.0
경상남도,진주시,옥봉동,,아파트,516200.0,8433.0
경상남도,진주시,유곡동,,아파트,720700.0,13700.0
경상남도,진주시,이현동,,아파트,598771.0,10085.0
경상남도,진주시,이현동,,연립/다세대,686800.0,6362.0
경상남도,진주시,인사동,,아파트,723933.0,9994.0
경상남도,진주시,인사동,,연립/다세대,729067.0,6600.0
경상남도,진주시,일반성면,개암리,아파트,89000.0,9660.0
경상남도,진주시,일반성면,개암리,연립/다세대,98300.0,8000.0
경상남도,진주시,일반성면,창촌리,아파트,331600.0,10217.0
경상남도,진주시,일반성면,창촌리,연립/다세대,193950.0,8605.0
경상남도,진주시,장대동,,아파트,1159000.0,19000.0
경상남도,진주시,장대동,,연립/다세대,1159000.0,2700.0
경상남도,진주시,정촌면,예하리,아파트,565050.0,30968.0
