County,City,Town,Address,Store_Name,Store_Type,Latitude,Longitude
경기도,고양시,덕양구,삼송동 291번지,힐스몰,그 밖의 대규모점포,37.6524108,126.8967048
서울특별시,성북구,돈암동,609번지 1호 스카이프라자상가,동소문스카이상가,그 밖의 대규모점포,37.5956561,127.0117268
경기도,부천시,소사구,옥길동 768번지,스타필드시티 부천점,복합쇼핑몰,37.4615357,126.8139516
충청북도,제천시,중앙로1가,77번지 중앙시장상가 제1층 제나동일부,노브랜드 제천중앙시장점,그 밖의 대규모점포,37.1366523,128.2113186
부산광역시,기장군,기장읍,당사리 52번지 2호 이케아 동부산점,이케아 동부산점,전문점,35.238735,129.215757
세종특별자치시,보람동,730,호려울마을3단지 근린생활시설,(주)이마트에브리데이 세종신동아점,그 밖의 대규모점포,36.4767998,127.2819818
서울특별시,금천구,독산동,1156번지 금천롯데캐슬골드파크4차,롯데캐슬 골드파크 4차 마르쉐도르 960,그 밖의 대규모점포,37.4611081,126.8968008
서울특별시,도봉구,쌍문동,711번지 금강아미움파크타운,금강아미움쇼핑센터,그 밖의 대규모점포,37.6614209,127.0381648
경상남도,양산시,물금읍,가촌리 1292번지 라피에스타,라피에스타 양산,그 밖의 대규모점포,35.3098713,129.0093999
경기도,김포시,걸포동,1440번지,김포농협 농수축산물판매장,대형마트,37.6315741,126.7130040
경상북도,경주시,신평동,375번지 4호,모다아울렛 경주보문점,전문점,35.8428484,129.2858243
경기도,고양시,일산서구,대화동 2603번지,GIFC MALL,그 밖의 대규모점포,37.6661984,126.7506000
경기도,고양시,일산동구,장항동 1800번지 라몬테이탈리아노,라 몬테 이탈리아노,그 밖의 대규모점포,37.6599122,126.7549479
부산광역시,남구,문현동,1227번지 2호,IFC부산 오슬로파크,쇼핑센터,35.1486116,129.0642531
