County,City,Town,Address,Park_Name,Park_Type,Latitude,Longitude
경상북도,경산시,와촌면,덕촌리 1090,지식8공원,근린공원,35.93928657,128.8307255
경상북도,경산시,와촌면,소월리 1547,지식12공원,근린공원,35.94297651,128.8272904
경상북도,경산시,남산면,남곡리 440-1,경산에코토피아,근린공원,35.76864942,128.8489613
경상북도,경산시,계양동,325,남매공원,근린공원,35.82783954,128.7443806
경상북도,경산시,사동,20,말매못공원,근린공원,35.8128204,128.7537697
경상북도,경산시,사동,655-1,사동공원,근린공원,35.8153127,128.7619175
경상북도,경산시,사동,189,솔숲구릉공원,근린공원,35.80736182,128.7549933
경상북도,경산시,옥산동,866-4,옥산공원,근린공원,35.82246301,128.7243561
경상북도,경산시,옥산동,725-1,중산공원,근린공원,35.82857716,128.7266793
경상북도,경산시,중산동,674,중산공원[중산제1근린공원],근린공원,35.82926115,128.7170184
경상북도,경산시,중산동,653,중산2공원[중산제2근린공원],근린공원,35.82703403,128.7225256
서울특별시,종로구,평창동,산6-17,북한산공원,근린공원,37.601976,126.980549
서울특별시,종로구,동숭동,1-124,마로니에공원,문화공원,37.580336,127.002513
서울특별시,종로구,평창동,568-2,후창공원,소공원,37.6101992,126.9646152
서울특별시,종로구,서린동,82,서린공원,소공원,37.569989,126.980784
서울특별시,종로구,신문로1가,174-7,덕수공원,소공원,37.569254,126.974735
서울특별시,종로구,평창동,108-3,평창공원,소공원,37.61062979,126.9778078
서울특별시,종로구,송월동,145-2,달바위공원,소공원,37.57065597,126.9654229
서울특별시,종로구,송월동,145-3,솔빛공원,소공원,37.569973,126.965539
서울특별시,종로구,행촌동,211-4,소담공원,소공원,37.572146,126.9616546
서울특별시,종로구,부암동,262-1,부암튼튼공원,소공원,37.59228294,126.9645674
서울특별시,종로구,무악동,46-71,의주공원,소공원,37.57384186,126.960267
서울특별시,종로구,창신동,23-362,창신공원,어린이공원,37.57798312,127.012931
서울특별시,종로구,무악동,산2-83,무악공원,어린이공원,37.57745181,126.960547
서울특별시,종로구,창신동,611-19,낙산공원,어린이공원,37.579546,127.010184
서울특별시,종로구,평창동,470,참샘골공원,어린이공원,37.61517106,126.9746192
서울특별시,종로구,평창동,495-4,감나무골공원,어린이공원,37.61276822,126.970377
서울특별시,종로구,옥인동,187-2,옥인공원,어린이공원,37.58231136,126.9623815
서울특별시,종로구,명륜1가,23-9,명륜공원,어린이공원,37.588055,126.998279
서울특별시,종로구,평창동,327-1,새마을공원,어린이공원,37.606448,126.964642
서울특별시,종로구,무악동,55-1,인왕공원,어린이공원,37.577468,126.956975
서울특별시,종로구,연지동,136-92,연지1공원,어린이공원,37.57418874,127.001063
서울특별시,종로구,명륜3가,53-2,경학공원,어린이공원,37.584487,126.996902
서울특별시,종로구,창신동,산6-25,지봉골공원,어린이공원,37.578947,127.014468
서울특별시,종로구,신문로2가,160-1,신문로공원,어린이공원,37.569026,126.9724105
서울특별시,종로구,신문로2가,2-1,경희궁공원,역사공원,37.571769068,126.9679848745
서울특별시,종로구,숭인동,238-1,동묘공원,역사공원,37.573162,127.018284
서울특별시,종로구,신문로1가,240-2,도렴공원,역사공원,37.5708883872,126.9739643945
서울특별시,종로구,인사동,275,공평공원,역사공원,37.571239,126.985571
강원특별자치도,춘천시,소양로2가,93-67,공원,어린이공원,37.886657,127.726645
강원특별자치도,춘천시,소양로4가,40-19 일원,공원,어린이공원,37.877558,127.720363
강원특별자치도,춘천시,근화동,231-53 일원,공원,어린이공원,37.877479,127.719495
강원특별자치도,춘천시,효자동,491-61 일원,공원,어린이공원,37.874051,127.732136
강원특별자치도,춘천시,약사동,161-5 일원,공원,어린이공원,37.871505,127.722481
강원특별자치도,춘천시,효자동,591-41 일원,공원,어린이공원,37.871033,127.721532
강원특별자치도,춘천시,동내면,학곡리 산13-3 일원,공원,어린이공원,37.838971,127.756089
강원특별자치도,춘천시,소양로2가,162-2 일원,역사공원,역사공원,37.885201,127.724621
강원특별자치도,춘천시,송암동,산51 일원,의암체육공원,체육공원,37.851831,127.693209
강원특별자치도,춘천시,동내면,거두리 산1 일원,동내체육공원,체육공원,37.854343,127.807279
강원특별자치도,춘천시,동면,감정리 736 일원,손흥민체육공원,체육공원,37.901609,127.778379
강원특별자치도,춘천시,온의동,596,공원,어린이공원,37.867331,127.7107810311
서울특별시,종로구,와룡동,2-71,창덕공원,근린공원,37.578868,126.989712
서울특별시,종로구,청진동,146-3,청진공원,근린공원,37.571415,126.9799007
서울특별시,종로구,원서동,181,원서공원,근린공원,37.578234,126.988566
서울특별시,종로구,종로2가,38-1,탑골공원,근린공원,37.570612,126.9880601
서울특별시,종로구,연지동,1-38,연지공원,근린공원,37.575758,127.0008075
서울특별시,종로구,내수동,71-2,내수어울공원,근린공원,37.57368596,126.9703773
서울특별시,종로구,내수동,73-3,내수공원,근린공원,37.5723883,126.9715781
서울특별시,종로구,사직동,1-28,사직공원,근린공원,37.57628582,126.9682319
서울특별시,종로구,송월동,1-2,월암공원,근린공원,37.57077796,126.9657457
서울특별시,종로구,삼청동,산2-1,삼청공원,근린공원,37.58769948,126.983451
서울특별시,종로구,명륜3가,53-52,와룡공원,근린공원,37.591168,126.990122
서울특별시,종로구,숭인동,58,숭인공원,근린공원,37.57756126,127.0181626
서울특별시,종로구,종로6가,70,흥인지문공원,근린공원,37.57253066,127.0085453
서울특별시,종로구,수송동,80-7,수송공원,근린공원,37.57375558,126.981143
서울특별시,종로구,옥인동,179-1,인왕산공원,근린공원,37.58302366,126.9634885
강원특별자치도,춘천시,퇴계동,984,무릉2공원,어린이공원,37.857686,127.736776
강원특별자치도,춘천시,석사동,814,봄내공원,어린이공원,37.855742,127.740881
강원특별자치도,춘천시,석사동,821,태극공원,어린이공원,37.85472,127.743566
강원특별자치도,춘천시,석사동,846,새로움공원,어린이공원,37.85351,127.747695
강원특별자치도,춘천시,칠전동,529-3,신남공원,어린이공원,37.842993,127.710914
강원특별자치도,춘천시,칠전동,572-1,양지공원,어린이공원,37.843265,127.716356
강원특별자치도,춘천시,칠전동,615-1,강남새싹공원,어린이공원,37.841162,127.715915
강원특별자치도,춘천시,칠전동,537-1,느티나무공원,어린이공원,37.844089,127.712954
강원특별자치도,춘천시,칠전동,619-1,솔밭공원,어린이공원,37.840832,127.712883
강원특별자치도,춘천시,퇴계동,981,철길따라공원,어린이공원,37.858499,127.734148
강원특별자치도,춘천시,석사동,867,스무숲송화공원,어린이공원,37.852774,127.740906
강원특별자치도,춘천시,석사동,874,스무숲솔바람공원,어린이공원,37.851422,127.743153
강원특별자치도,춘천시,퇴계동,1022,스무숲공원,어린이공원,37.848985,127.742461
강원특별자치도,춘천시,석사동,894,스무숲솔빛공원,어린이공원,37.850942,127.745799
강원특별자치도,춘천시,퇴계동,1037,대룡공원,어린이공원,37.846894,127.743601
강원특별자치도,춘천시,석사동,938,스무숲햇살공원,어린이공원,37.849401,127.749153
강원특별자치도,춘천시,퇴계동,1044,중앙공원,어린이공원,37.855986,127.735379
강원특별자치도,춘천시,퇴계동,1056,한들공원,어린이공원,37.86295,127.732157
강원특별자치도,춘천시,동내면,거두리 931-2,너나공원,어린이공원,37.854306,127.751643
강원특별자치도,춘천시,동내면,거두리 993,동내대룡공원,어린이공원,37.851782,127.754859
강원특별자치도,춘천시,온의동,6-23,공원(풍물시장),어린이공원,37.86889,127.716805
강원특별자치도,춘천시,동내면,거두리 1015,못밖공원,어린이공원,37.858321,127.756561
강원특별자치도,춘천시,동내면,거두리 1092,가마바위공원,어린이공원,37.854939,127.755762
강원특별자치도,춘천시,동면,장학리 992,푸른숲공원,어린이공원,37.896812,127.752649
강원특별자치도,춘천시,후평동,913,후평어린이공원,어린이공원,37.8795751566,127.7521059683
강원특별자치도,춘천시,온의동,6-32,온누리공원,어린이공원,37.86824,127.719475
강원특별자치도,춘천시,우두동,1109,공원,어린이공원,37.907723,127.7380762365
강원특별자치도,춘천시,소양로2가,180-11 일원,공원,어린이공원,37.522648,127.435521
강원특별자치도,춘천시,후평동,868,세실공원,어린이공원,37.877266,127.758108
강원특별자치도,춘천시,후평동,879-3,호반공원,어린이공원,37.874797,127.758739
강원특별자치도,춘천시,퇴계동,1147,남춘천공원,어린이공원,37.86509,127.728102
강원특별자치도,춘천시,퇴계동,1157,우묵들1공원,어린이공원,37.867088,127.724259
강원특별자치도,춘천시,퇴계동,1154,우묵들2공원,어린이공원,37.865907,127.725608
강원특별자치도,춘천시,퇴계동,1185,우묵들3공원,어린이공원,37.865777,127.72313
강원특별자치도,춘천시,온의동,527,열린공원,어린이공원,37.86224,127.721315
강원특별자치도,춘천시,퇴계동,911,남부새싹공원,어린이공원,37.859591,127.725674
강원특별자치도,춘천시,온의동,552,언덕공원,어린이공원,37.858556,127.720084
강원특별자치도,춘천시,온의동,542,은행나무공원,어린이공원,37.860795,127.719852
강원특별자치도,춘천시,우두동,1050,드림공원,어린이공원,37.901144,127.727914
강원특별자치도,춘천시,우두동,1064-1,상록공원,어린이공원,37.899744,127.729527
강원특별자치도,춘천시,후평동,896,동부공원,어린이공원,37.871509,127.754944
강원특별자치도,춘천시,후평동,897,진선2공원,어린이공원,37.873659,127.755497
강원특별자치도,춘천시,후평동,898,진선1공원,어린이공원,37.87214,127.756927
강원특별자치도,춘천시,석사동,775,석사새싹공원,어린이공원,37.861517,127.746381
강원특별자치도,춘천시,석사동,763,양지공원,어린이공원,37.862296,127.751103
강원특별자치도,춘천시,석사동,741-6,우석새싹공원,어린이공원,37.865739,127.751332
강원특별자치도,춘천시,석사동,731,미리네공원,어린이공원,37.866303,127.753757
강원특별자치도,춘천시,석사동,722-3,어울림공원,어린이공원,37.867173,127.756485
강원특별자치도,춘천시,석사동,727-3,나누미공원,어린이공원,37.868929,127.755793
강원특별자치도,춘천시,사농동,158-2,해오름공원,어린이공원,37.912081,127.724888
강원특별자치도,춘천시,우두동,291,우두제4공원,어린이공원,37.904819,127.742251
강원특별자치도,춘천시,우두동,339-15,새청공원,어린이공원,37.897703,127.739227
강원특별자치도,춘천시,동면,만천리 979,만천제1공원,어린이공원,37.882952,127.759639
강원특별자치도,춘천시,동면,만천리 986,만천제2공원,어린이공원,37.87868,127.764537
강원특별자치도,춘천시,퇴계동,966,무릉1공원,어린이공원,37.860188,127.736628
광주광역시,서구,풍암동,1056,개나리,어린이공원,35.120501,126.8776872
광주광역시,서구,풍암동,1165,금당,어린이공원,35.12780503,126.883968
광주광역시,서구,금호동,811,금호,어린이공원,35.12925074,126.8571496
광주광역시,서구,금호동,833,달맞이,어린이공원,35.12383597,126.8591944
광주광역시,서구,풍암동,1129,당산,어린이공원,35.12401153,126.8815859
광주광역시,서구,풍암동,1062,살구,어린이공원,35.12080041,126.8825173
광주광역시,서구,풍암동,1008,새롬,어린이공원,35.12270918,126.868453
광주광역시,서구,풍암동,947,운리,어린이공원,35.12281877,126.8647779
광주광역시,서구,풍암동,1052,희망,어린이공원,35.12350596,126.876195
광주광역시,서구,금호동,749,금부,어린이공원,35.13463818,126.857329
광주광역시,서구,금호동,771-1,풍금,어린이공원,35.13311149,126.8609287
광주광역시,서구,쌍촌동,1344-6,상일,어린이공원,35.12289012,126.8647779
광주광역시,서구,쌍촌동,1358,서광,어린이공원,35.157198,126.8644969
광주광역시,서구,쌍촌동,1326-1,유촌,어린이공원,35.16086468,126.8577838
광주광역시,서구,유촌동,857,극락,어린이공원,35.165255,126.8584369
광주광역시,서구,유촌동,873,유덕,어린이공원,35.164624,126.8619757
광주광역시,서구,풍암동,903,새누리,어린이공원,35.121169,126.863672
광주광역시,서구,금호동,862,햇살,어린이공원,35.16086468,126.8577838
광주광역시,서구,금호동,890,화개,어린이공원,35.12390516,126.856268
광주광역시,서구,치평동,1280-1,원마륵,어린이공원,35.144901,126.841092
광주광역시,서구,동천동,503,백구,어린이공원,35.17038594,126.8586783
광주광역시,서구,동천동,539,자미,어린이공원,35.16970318,126.8616675
광주광역시,서구,쌍촌동,1205,쌍학,어린이공원,35.14337133,126.8764191
광주광역시,서구,쌍촌동,1213,효광,어린이공원,35.14600926,126.8631693
광주광역시,서구,화정동,914-1,맛고을,어린이공원,35.14286812,126.8723439
광주광역시,서구,화정동,903-1,학생독립,어린이공원,35.143864,126.867287
광주광역시,서구,쌍촌동,1233-11,새싹,어린이공원,35.14717048,126.8666378
광주광역시,서구,화정동,929-2,우정,어린이공원,35.13748182,126.8717175
광주광역시,서구,쌍촌동,1236-1,믿음,어린이공원,35.14506561,126.860862
광주광역시,서구,금호동,741-2,반달,어린이공원,35.1365010707,126.8573986817
광주광역시,서구,쌍촌동,1258-3,사랑,어린이공원,35.14120992,126.8605182
광주광역시,서구,쌍촌동,1246-2,소망,어린이공원,35.14344799,126.8587973
광주광역시,서구,금호동,743-1,푸름,어린이공원,35.13720954,126.8610334
광주광역시,서구,금호동,721-1,해님,어린이공원,35.1365010707,126.8573986817
광주광역시,서구,농성동,417-8,농성공단,어린이공원,35.15982261,126.8848429
광주광역시,서구,풍암동,30-2,풍암,어린이공원,35.13052374,126.8839083
광주광역시,서구,치평동,1192,느티나무,어린이공원,35.159801,126.846567
광주광역시,서구,쌍촌동,1302-2,무지개,어린이공원,35.15319791,126.8598394
광주광역시,서구,쌍촌동,1288-2,오월,어린이공원,35.15587992,126.862207
광주광역시,서구,치평동,1168-3,운천,어린이공원,35.15329763,126.8465895
광주광역시,서구,치평동,1166-10,장수,어린이공원,35.15714776,126.8433994
광주광역시,서구,치평동,1171-9,치평,어린이공원,35.149654867,126.8439698586
광주광역시,서구,치평동,1174-1,해오리,어린이공원,35.14655021,126.8439587
광주광역시,서구,풍암동,1065,풍암,근린공원,35.15221868,126.8422202
광주광역시,서구,유촌동,840-2,상무2지구근린1,근린공원,35.16205659,126.8541858
광주광역시,서구,쌍촌동,1313-1,상무2지구근린2,근린공원,35.12487292,126.8791753
광주광역시,서구,쌍촌동,1337-1,상무2지구근린3,근린공원,35.161629,126.861471
광주광역시,서구,쌍촌동,1339,상무2지구근린4,근린공원,35.16154016,126.8636304
광주광역시,서구,유촌동,869,상무4지구근린1,근린공원,35.16287824,126.8590196
광주광역시,서구,농성동311-1,,상록,근린공원,35.15564453,126.8886003
광주광역시,서구,치평동,1204,평화,근린공원,35.15654724,126.8516163
광주광역시,서구,동천동,508,죽림,근린공원,35.1682265,126.8573846
광주광역시,서구,동천동,660,유적,근린공원,35.15498216,126.8884415
광주광역시,서구,양동,346,천변,수변공원,35.15564453,126.8886003
광주광역시,서구,쌍촌동,869-9,상무,수변공원,35.15654724,126.8516022
광주광역시,서구,매월동,519-1,전평제,수변공원,35.11557813,126.8484198
광주광역시,서구,농성동,669-3,농성,어린이공원,35.148223,126.887055
광주광역시,서구,내방동,837,내방,어린이공원,35.15314897,126.8724926
광주광역시,서구,쌍촌동,967,쌍촌,어린이공원,35.15154893,126.8601455
광주광역시,서구,화정동,892,꿈마당,어린이공원,35.14086813,126.8769884
광주광역시,서구,화정동,895,염주,어린이공원,35.1482234,126.8870553
광주광역시,서구,화정동,891,콩콩,어린이공원,35.1433713331,126.8764191454
광주광역시,서구,화정동,802,효행,어린이공원,35.15154575,126.8601455
광주광역시,서구,화정동,894,화방,어린이공원,35.140983,126.874497
광주광역시,서구,화정동,1081,주동,어린이공원,35.14088192,126.884702
울산광역시,남구,선암동,476-2,선암호수공원,근린공원,35.51690092,129.3224822
울산광역시,남구,신정동,1885,옥신공원,소공원,35.53304933,129.2964054
울산광역시,남구,황성동,27-2,황암공원,소공원,35.46944144,129.3674555
울산광역시,남구,황성동,27-4,황성공원,소공원,35.46926428,129.3723462
울산광역시,남구,황성동,724-1,세죽공원,소공원,35.47053025,129.3529687
울산광역시,남구,여천동,758-5,나눔공원,소공원,35.51747655,129.3450859
울산광역시,남구,용연동,490-2,용연공원,소공원,35.47626136,129.3608571
울산광역시,남구,신정동,1892,푸른공원,소공원,35.53612013,129.3029321
울산광역시,남구,신정동,333,신정공원,어린이공원,35.54797653,129.3164717
울산광역시,남구,두왕동,767-1,함박산공원,근린공원,35.508586,129.2998126
울산광역시,남구,두왕동,749-2,미골공원,근린공원,35.51294108,129.2945684
울산광역시,남구,신정동,1895,동산공원,소공원,35.53671685,129.3050659
울산광역시,남구,무거동,1605,옥현공원,소공원,35.54043674,129.2653608
울산광역시,남구,야음동,913,대현공원,어린이공원,35.52276899,129.3271992
울산광역시,남구,야음동,927,도산골공원,어린이공원,35.52913946,129.328009
울산광역시,남구,신정동,1899,상아공원,소공원,35.53796323,129.3012593
울산광역시,남구,신정동,1912,번영공원,소공원,35.54783883,129.3231747
울산광역시,남구,두왕동,778,소공원,소공원,35.51601607,129.2990537
울산광역시,남구,야음동,940,야음4지구소공원,소공원,35.52500537,129.316907
울산광역시,남구,신정동,산96-1,남산공원,근린공원,35.54368149,129.3009227
울산광역시,남구,장생포동,산1,장생포공원,근린공원,35.50536618,129.3773702
광주광역시,서구,화정동,843,염주,근린공원,35.14159896,126.8792537
광주광역시,서구,쌍촌동,1268,5·18 기념,근린공원,35.15830536,126.8575559
광주광역시,서구,치평동1162,,시민,근린공원,35.15574851,126.8585843
광주광역시,서구,금호동,789,마재,근린공원,35.15221868,126.8422202
광주광역시,서구,풍암동,1126,신암,근린공원,35.1533934,126.8410957
울산광역시,남구,신정동,34-73,삼신공원,소공원,35.54600195,129.3228611
울산광역시,남구,달동,1373-1,어울공원,어린이공원,35.53202979,129.3245611
울산광역시,남구,옥동,258-3,격동공원,어린이공원,35.53383964,129.2892057
울산광역시,남구,옥동,263-2,새싹공원,어린이공원,35.53342541,129.2924419
울산광역시,남구,삼산동,1648-1,만남공원,어린이공원,35.53791209,129.3501303
울산광역시,남구,삼산동,195,벽파공원,어린이공원,35.54201838,129.3525432
울산광역시,남구,삼산동,205-1,편백공원,어린이공원,35.54238185,129.3469742
울산광역시,남구,삼산동,200-1,해죽공원,어린이공원,35.54222187,129.3498935
울산광역시,남구,삼산동,182-2,다감공원,어린이공원,35.54471121,129.3458111
울산광역시,남구,삼산동,182-3,다정공원,어린이공원,35.54462617,129.3469677
울산광역시,남구,삼산동,172-2,오산공원,어린이공원,35.54384883,129.3511893
울산광역시,남구,삼산동,1654-4,이수공원,어린이공원,35.53532657,129.3499939
울산광역시,남구,옥동,산93,옥동공원,묘지공원,35.54230684,129.2828909
울산광역시,남구,옥동,산30-1,울산체육공원,체육공원,35.53507261,129.2646259
울산광역시,남구,무거동,477-3,구슬공원,어린이공원,35.5448751,129.2628625
울산광역시,남구,무거동,470,샘골공원,어린이공원,35.54017772,129.2651362
울산광역시,남구,무거동,488-12,약수공원,어린이공원,35.53868535,129.258749
울산광역시,남구,무거동,479,옥산공원,어린이공원,35.54191154,129.2634263
울산광역시,남구,무거동,475-1,옥현공원,근린공원,35.53913491,129.2648772
울산광역시,남구,무거동,275-2,굴화공원,어린이공원,35.55451024,129.2624057
울산광역시,남구,무거동,281-1,누리에공원,어린이공원,35.55200835,129.2620466
울산광역시,남구,무거동,261,굴화강변공원,어린이공원,35.55530564,129.2660414
울산광역시,남구,삼산동,164,감나무공원,어린이공원,35.54387455,129.3537151
울산광역시,남구,신정동,1847-1,거마공원,어린이공원,35.54068616,129.2976962
울산광역시,남구,부곡동,19-5,대현공원,근린공원,35.49878267,129.3455444
울산광역시,남구,무거동,1225,와와공원,문화공원,35.54982979,129.2788864
울산광역시,남구,신정동,324,중앙공원,소공원,35.5477928,129.3132297
울산광역시,남구,황성동,693,처용공원,문화공원,35.46746115,129.3508536
울산광역시,남구,달동,1332-2,비둘기공원,어린이공원,35.54258379,129.3320571
울산광역시,남구,달동,1345-6,왕생이공원,어린이공원,35.5400934,129.3296233
울산광역시,남구,달동,1352-1,정다운공원,어린이공원,35.54176284,129.3345689
울산광역시,남구,달동,1349-2,햇살공원,어린이공원,35.54023667,129.3323932
울산광역시,남구,달동,1392-3,느티공원,어린이공원,35.53293804,129.3199339
울산광역시,남구,달동,1407-1,다문화공원,어린이공원,35.53345362,129.317296
울산광역시,남구,달동,1377-6,하나공원,어린이공원,35.53212247,129.328532
울산광역시,남구,달동,134-1,동평공원,어린이공원,35.53452471,129.3240067
울산광역시,남구,달동,118-2,쉼터공원,어린이공원,35.53559536,129.3266376
울산광역시,남구,달동,119-3,희망공원,어린이공원,35.53395749,129.3272281
울산광역시,남구,무거동,1206,가시나무공원,어린이공원,35.54957434,129.2757618
울산광역시,남구,무거동,1170-1,솔숲공원,어린이공원,35.55006859,129.2716553
울산광역시,남구,무거동,1260-3,정광공원,어린이공원,35.54630138,129.2848405
울산광역시,남구,삼산동,1553-1,이슬공원,어린이공원,35.54299687,129.3411288
울산광역시,남구,삼산동,1560-5,포그니공원,어린이공원,35.54150912,129.3430834
울산광역시,남구,삼산동,1549-1,풀빛공원,어린이공원,35.5433708,129.3387074
울산광역시,남구,삼산동,1534,한마음공원,어린이공원,35.54455171,129.3428885
울산광역시,남구,삼산동,1573-1,한빛공원,어린이공원,35.54189774,129.3365232
울산광역시,남구,무거동,1548-4,늘봄공원,어린이공원,35.55227799,129.2560841
울산광역시,남구,무거동,1534,별빛공원,어린이공원,35.55138028,129.2591913
울산광역시,남구,무거동,1525,해연공원,어린이공원,35.55017447,129.2615728
울산광역시,남구,성암동,205-1,용연제2공원,근린공원,35.48332047,129.3500412
울산광역시,남구,삼산동,1595,갈밭공원,어린이공원,35.53510743,129.346246
울산광역시,남구,삼산동,1601-4,삼산공원,어린이공원,35.53450159,129.3429713
울산광역시,남구,무거동,1466-1,바라미공원,어린이공원,35.54807683,129.2672679
울산광역시,남구,무거동,1472-1,삼한공원,어린이공원,35.54760372,129.2652305
울산광역시,남구,무거동,1442-1,삼호공원,어린이공원,35.55022441,129.2665659
울산광역시,남구,무거동,575-1,산학공원,어린이공원,35.5386066,129.2539074
울산광역시,남구,무거동,579-1,전골공원,어린이공원,35.54017248,129.2553016
울산광역시,남구,무거동,625-15,진등공원,어린이공원,35.54032308,129.2598673
울산광역시,남구,무거동,327-26,신복공원,소공원,35.55114598,129.2643491
울산광역시,남구,야음동,753-7,수암공원,어린이공원,35.52142413,129.3212878
울산광역시,남구,옥동,146-1,울산대공원,근린공원,35.53098401,129.2939177
울산광역시,남구,무거동,832-1,문수공원,어린이공원,35.54913976,129.2545131
울산광역시,남구,무거동,837,헐수정공원,어린이공원,35.54738532,129.2585332
울산광역시,남구,옥동,128-2,쇠터공원,어린이공원,35.53101141,129.2956558
울산광역시,남구,달동,773-3,동백공원,어린이공원,35.53232865,129.322901
울산광역시,남구,삼산동,1476-5,늘푸른공원,어린이공원,35.53734762,129.3369026
울산광역시,남구,옥동,279-4,움골공원,어린이공원,35.53703452,129.2870305
울산광역시,남구,옥동,1388-16,은월공원,어린이공원,35.53745101,129.2944252
울산광역시,남구,옥동,585-1,질골공원,어린이공원,35.53657185,129.2890007
울산광역시,남구,달동,1293-3,동그라미공원,어린이공원,35.53400255,129.3318377
울산광역시,남구,달동,1268-7,목화공원,어린이공원,35.53631167,129.3311914
울산광역시,남구,달동,1307-5,새롬공원,어린이공원,35.53419054,129.3397376
울산광역시,남구,달동,1303-4,아름공원,어린이공원,35.5344258,129.3378544
울산광역시,남구,달동,1260-1,자두공원,어린이공원,35.53677824,129.3342888
울산광역시,남구,달동,1289-4,초록빛공원,어린이공원,35.53469312,129.3343309
울산광역시,남구,삼산동,1459-2,가람공원,어린이공원,35.54782507,129.334889
울산광역시,남구,삼산동,1463-1,강변공원,어린이공원,35.54595386,129.3323042
울산광역시,남구,삼산동,1490-1,벚꽃공원,어린이공원,35.54747457,129.3297209
울산광역시,남구,삼산동,1495-1,웨딩테마공원,어린이공원,35.5477557,129.3264852
울산광역시,남구,삼산동,1461-2,은비공원,어린이공원,35.54487717,129.3333192
울산광역시,남구,용연동,580-1,배남공원,근린공원,35.48518867,129.3585024
울산광역시,남구,여천동,355-5,여천1호공원,근린공원,35.5216459,129.3466934
울산광역시,남구,달동,1337-9,마단공원,어린이공원,35.54126301,129.3292343
경상북도,영덕군,영덕읍,남석리 18-1,남석어린이공원,어린이공원,36.40908444,129.3688526
경상북도,영덕군,영해면,성내리 산49-3,성내공원,근린공원,36.53056698,129.403867
경상북도,영덕군,축산면,축산리 산25,축산공원,근린공원,36.51109257,129.4457725
경상북도,영덕군,남정면,장사리 295-1,장사2호 어린이공원,어린이공원,36.28567636,129.371154
경상북도,영덕군,남정면,장사리 67-69,장사1호 어린이공원,어린이공원,36.28384241,129.3739495
경상북도,영덕군,병곡면,백석리 298-6,백석 1공원(백석지구),어린이공원,36.61731127,129.4119801
경상북도,영덕군,병곡면,병곡리 34-4,병곡1호 어린이공원,어린이공원,36.60027294,129.414812
경상북도,영덕군,영덕읍,덕곡리 129-13,덕곡제1어린이공원,어린이공원,36.41205257,129.3723374
경상북도,영덕군,영덕읍,우곡리 574,우곡제1어린이공원,어린이공원,36.40801857,129.3750006
경상북도,영덕군,창수면,신기리 63-1,신기1호 어린이공원,어린이공원,36.54667153,129.3472207
경상북도,영덕군,남정면,부흥리 153-3,부흥3호공원,소공원,36.29021007,129.3763777
경상북도,영덕군,남정면,부흥리 96-1,부흥2호공원,소공원,36.29210294,129.377301
경상북도,영덕군,남정면,장사리 2-1,부흥1호공원,소공원,36.28935653,129.373762
경상북도,영덕군,병곡면,병곡리 1-3,백석 4공원(백석지구),소공원,36.6071138,129.4146093
경상북도,영덕군,강구면,금호리 1402,소공원1(로하스농공단지),소공원,36.39479541,129.3776173
경상북도,영덕군,병곡면,백석리 472-1,백석 3공원(백석지구),소공원,36.61028444,129.4135005
경상북도,영덕군,병곡면,백석리 727-2,백석 2공원(백석지구),소공원,36.61243309,129.4125138
경상북도,영덕군,영덕읍,우곡리 525,우곡 제1소공원,소공원,36.40877987,129.374727
경상북도,영덕군,영덕읍,우곡리 575,우곡 제2소공원,소공원,36.40740718,129.3749042
경상북도,영덕군,영덕읍,매정리 1175,소공원1(제2농공단지),소공원,36.45098626,129.4073249
경상북도,영덕군,영덕읍,창포리 산29,산림생태 문화공원,근린공원,36.41857593,129.4190435
경상북도,영덕군,강구면,강구리 302,강구제2소공원,소공원,36.35972637,129.3859779
경상북도,영덕군,강구면,강구리 산45,강구제1소공원,소공원,36.35989132,129.3846257
울산광역시,남구,신정동,689-4,청솔공원,어린이공원,35.53661289,129.3101994
울산광역시,남구,신정동,161-1,비단공원,어린이공원,35.54291934,129.3200912
울산광역시,남구,달동,416-1,문화공원,근린공원,35.54289852,129.3270779
울산광역시,남구,신정동,1557-11,감골공원,어린이공원,35.54098433,129.2985953
울산광역시,남구,신정동,1316-35,봉월공원,어린이공원,35.54244422,129.3044988
울산광역시,남구,신정동,1891,푸른공원,어린이공원,35.53650067,129.3029689
울산광역시,남구,신정동,78-4,무둔실공원,어린이공원,35.54556741,129.3205712
경상북도,경산시,진량읍,신상리 854,신상소공원,소공원,35.87962068,128.8146391
경상북도,경산시,압량읍,금구리 506,금구공원,소공원,35.85619495,128.7541208
경상북도,경산시,압량읍,부적리 65-4,압량1소공원,소공원,35.85019674,128.7663047
경상북도,경산시,압량읍,부적리 214-1,압량2소공원,소공원,35.84542005,128.7649358
경상북도,경산시,압량읍,신대리 181,압량3소공원,소공원,35.84399016,128.769483
경상북도,경산시,압량읍,압량리 171,압량4소공원,소공원,35.85094397,128.7702869
경상북도,경산시,압량읍,의송리 48-2,의송1공원,소공원,35.85797502,128.8006547
경상북도,경산시,압량읍,현흥리 761,현창2공원,소공원,35.86349873,128.7720657
경상북도,경산시,자인면,단북리 산 53-2,단북소공원,소공원,35.83735395,128.8141564
경상북도,경산시,자인면,북사리 456,북사1소공원,소공원,35.81963545,128.8174869
경상북도,경산시,자인면,서부리 60,북사2소공원,소공원,35.81908565,128.8182313
