Business_Type,Conve_Name,County,City,Town,Address,Latitude,Longitude
편의점,GS25여수여문,전라남도,여수시,여서동,218-4,34.7538622,127.7054164
편의점,GS25여서부영,전라남도,여수시,여서동,479,34.7496074,127.7021158
편의점,미니스톱여서공원점,전라남도,여수시,여서동,211-1,34.7523527,127.7031707
편의점,이마트24여수경남점,전라남도,여수시,여서동,43-3,34.7543867,127.7110288
편의점,씨유여수문수,전라남도,여수시,문수동,2-18,34.7569036,127.7091107
편의점,GS25여수흥화점,전라남도,여수시,문수동,192,34.7505306,127.6993861
편의점,세븐일레븐여수문수,전라남도,여수시,문수동,478,34.7542485,127.6934863
편의점,씨유여수호텔라라점,전라남도,여수시,문수동,190-6,34.751011,127.7004805
편의점,이마트24여수흥화점,전라남도,여수시,문수동,675-1,34.7511008,127.6964299
편의점,GS25여서공원점,전라남도,여수시,문수동,123-2,34.7537019,127.7027722
편의점,이마트24여수문수,전라남도,여수시,문수동,80-18,34.7586747,127.7088508
편의점,지에스25여수문수,전라남도,여수시,문수동,456-10,34.7551351,127.6943532
편의점,씨유여수여문로점,전라남도,여수시,문수동,471-1,34.7545123,127.6943465
편의점,이마트24여수여서점,전라남도,여수시,문수동,123-5,34.7539169,127.7031694
편의점,지에스25여수이글점,전라남도,여수시,문수동,1-7,34.7577887,127.7104169
편의점,씨유여문,전라남도,여수시,문수동,120-3,34.7538761,127.7045787
편의점,씨유여수문수북점,전라남도,여수시,문수동,76-1,34.7591186,127.7075033
편의점,지에스25여수피오레점,전라남도,여수시,문수동,928,34.7578164,127.7040401
편의점,세븐일레븐여수문수,전라남도,여수시,문수동,187-6,34.7522312,127.7005667
편의점,세븐일레븐여수문수주공점,전라남도,여수시,문수동,715-3,34.7491396,127.6942655
편의점,이마트24R여수문수한려점,전라남도,여수시,문수동,146-3,34.7549913,127.7045188
편의점,GS25,전라남도,여수시,문수동,690-1,34.7496443,127.694022
편의점,세븐일레븐여수여문공원점,전라남도,여수시,문수동,122-12,34.7531959,127.7028052
편의점,미니스톱여수,전라남도,여수시,오림동,406-12,34.7576254,127.7161287
편의점,이마트24여수오림점,전라남도,여수시,오림동,403-3,34.7564978,127.7153459
편의점,GS25여수,전라남도,여수시,오림동,386-1,34.7584036,127.7159588
편의점,미니스톱여수,전라남도,여수시,오림동,405-2,34.7576985,127.7156623
편의점,GS25,전라남도,여수시,미평동,668-1,34.7705603,127.7050715
편의점,이마트24R여수,전라남도,여수시,미평동,756-7,34.7729229,127.7026812
편의점,지에스25여수,전라남도,여수시,미평동,756-3,34.7731632,127.7020758
편의점,일레븐마트귀인점,전라남도,여수시,미평동,488,34.7661649,127.7094913
편의점,GS25미평원룸점,전라남도,여수시,미평동,683-11,34.7681591,127.7063759
편의점,씨유,전라남도,여수시,미평동,670-1,34.7697294,127.7044017
편의점,퍼스트세븐,전라남도,여수시,미평동,750,34.7739639,127.7019226
편의점,씨유여수,전라남도,여수시,미평동,756-1,34.7732814,127.701776
편의점,지에스25여수선경,전라남도,여수시,미평동,759-8,34.7714339,127.7018333
편의점,세븐일레븐여수미평메디컬점,전라남도,여수시,미평동,569-5,34.7673504,127.7021171
편의점,이마트24여수미평동점,전라남도,여수시,미평동,569-1,34.7676159,127.7026618
편의점,미니스톱미평,전라남도,여수시,미평동,705-7,34.7706796,127.7038133
편의점,지에스25여수둔덕,전라남도,여수시,둔덕동,520-1,34.7659609,127.7025778
편의점,이마트24전남대여수청경점,전라남도,여수시,둔덕동,산96-1,34.7747794,127.6977845
편의점,GS25여수둔덕,전라남도,여수시,둔덕동,520-1,34.7659609,127.7025778
편의점,지에스25여수둔덕상품권,전라남도,여수시,둔덕동,520-1,34.7659609,127.7025778
편의점,지에스25여수한려점,전라남도,여수시,둔덕동,654,34.7664871,127.6901978
편의점,씨유여수중앙하이츠점,전라남도,여수시,둔덕동,583,34.7674477,127.6938984
편의점,씨유여수전대,전라남도,여수시,둔덕동,414,34.7764594,127.6954725
편의점,이마트24여수,전라남도,여수시,오천동,134-2,34.7945567,127.7563061
편의점,씨유여수팔레트카페점,전라남도,여수시,오천동,384-5,34.7950236,127.7528862
편의점,블랙샌드편의점,전라남도,여수시,만흥동,252-1,34.7744526,127.7426986
편의점,이마트24여수만성,전라남도,여수시,만흥동,100,34.7735735,127.7458821
편의점,세븐일레븐여수만성로점,전라남도,여수시,만흥동,1240-2,34.7742192,127.7271896
편의점,씨유여수덕충점,전라남도,여수시,덕충동,1650-11,34.7538404,127.735753
편의점,지에스25,전라남도,여수시,덕충동,1797,34.7553737,127.7377637
편의점,씨유,전라남도,여수시,덕충동,2035-1,34.7536129,127.7454405
편의점,아이스앤스낵창고,전라남도,여수시,덕충동,2025-4,34.7550781,127.745466
편의점,지에스25여수,전라남도,여수시,덕충동,2042-1,34.7526833,127.7438023
편의점,스토리웨이,전라남도,여수시,덕충동,61-7,34.7530028,127.7485627
편의점,이마트24여수덕충점,전라남도,여수시,덕충동,2043,34.7519185,127.7443327
편의점,이마트24,전라남도,여수시,덕충동,2005,34.7509357,127.7469462
편의점,이마트24여수,전라남도,여수시,덕충동,2037-1,34.753157,127.744632
편의점,세븐여수경도골프앤리조트점,전라남도,여수시,경호동,1024,34.71387,127.7251219
편의점,세븐일레븐여수여천흥국점,전라남도,여수시,학동,94-15,34.7590356,127.6654691
편의점,세븐여수여천중앙점,전라남도,여수시,학동,95-5,34.7586147,127.664411
편의점,미니스톱여천,전라남도,여수시,학동,177-6,34.7576569,127.6643851
편의점,씨유여수,전라남도,여수시,학동,99-6,34.7594568,127.6638174
편의점,코리아세븐여수,전라남도,여수시,학동,84-1,34.7602404,127.6665723
편의점,씨유여수오케이점,전라남도,여수시,학동,4-26,34.7667702,127.6581544
편의점,지에스25여수선소점,전라남도,여수시,학동,182-11,34.7567681,127.6644122
편의점,세븐여수학동엑스포점,전라남도,여수시,학동,91-4,34.7584632,127.6661108
편의점,세븐여수여천흥국점,전라남도,여수시,학동,94-15,34.7590356,127.6654691
편의점,미니스톱여천,전라남도,여수시,학동,40-1,34.7660496,127.6640165
편의점,지에스25여수,전라남도,여수시,학동,92-5,34.7587084,127.6655544
편의점,지에스25여수,전라남도,여수시,학동,44-2,34.7656033,127.6624409
편의점,지에스25,전라남도,여수시,학동,4-12,34.7667453,127.6592212
편의점,GS25여천,전라남도,여수시,학동,99-3,34.7595081,127.6643551
편의점,세븐일레븐여수선소점,전라남도,여수시,학동,198-7,34.7574713,127.6582075
편의점,세븐일레븐여수학동,전라남도,여수시,학동,91-4,34.7584632,127.6661108
편의점,씨유여수쌍봉,전라남도,여수시,학동,11-12,34.7667369,127.6614129
편의점,씨유여수,전라남도,여수시,학동,85-29,34.7587389,127.6671674
편의점,미니스톱여수선소점,전라남도,여수시,학동,202-13,34.7571137,127.6585515
편의점,지에스25여수,전라남도,여수시,학동,196-10,34.7569363,127.6569449
편의점,이마트24여수스위트엠점,전라남도,여수시,학동,61-1,34.7613306,127.6570283
편의점,세븐일레븐여수,전라남도,여수시,학동,84-1,34.7602404,127.6665723
편의점,세븐일레븐여수선소점,전라남도,여수시,학동,179-2,34.7573911,127.6657875
편의점,세븐일레븐여수학동,전라남도,여수시,학동,108-14,34.7603138,127.6577656
편의점,이마트24R여수,전라남도,여수시,학동,93-4,34.7581257,127.6651773
편의점,씨유여수선소점,전라남도,여수시,학동,206-6,34.757296,127.6598856
편의점,마리나편의점,전라남도,여수시,학동,182-11,34.7567681,127.6644122
편의점,세븐일레븐여수여천,전라남도,여수시,학동,95-5,34.7586147,127.664411
편의점,씨유여수인피니트점,전라남도,여수시,학동,34-11,34.7637939,127.6639576
편의점,세븐여수학동선소점,전라남도,여수시,학동,179-2,34.7573911,127.6657875
편의점,세븐여수학동2호점,전라남도,여수시,학동,85-32,34.7587553,127.6666524
편의점,지에스25여수거북점,전라남도,여수시,학동,75-3,34.762032,127.6652573
편의점,지에스25여수,전라남도,여수시,학동,85-30,34.7585644,127.6670694
편의점,씨유,전라남도,여수시,학동,30-10,34.7627888,127.6676685
편의점,세븐일레븐여수학동,전라남도,여수시,학동,85-32,34.7587553,127.6666524
편의점,CU여수우체국점,전라남도,여수시,학동,74-2,34.7619918,127.664899
편의점,씨유여수,전라남도,여수시,학동,182-14,34.7571709,127.6643111
편의점,GS25여수,전라남도,여수시,안산동,726-13,34.7546972,127.6530336
편의점,부영할인마트,전라남도,여수시,안산동,440,34.7599967,127.653715
편의점,세븐일레븐여수안산,전라남도,여수시,안산동,440-6,34.7590859,127.6544063
편의점,세븐일레븐여수장성지구점,전라남도,여수시,안산동,728-1,34.7540311,127.6538374
편의점,지에스25여수소호점,전라남도,여수시,안산동,722-8,34.7546742,127.6564786
편의점,CU여수,전라남도,여수시,안산동,725-11,34.7546823,127.655259
편의점,지에스25여수광주방송점,전라남도,여수시,안산동,470-1,34.7606851,127.6468154
편의점,씨유여수부영,전라남도,여수시,안산동,441-1,34.7606546,127.6552556
편의점,지에스25여수도원,전라남도,여수시,안산동,438-1,34.7607013,127.6502029
편의점,이마트24여수,전라남도,여수시,안산동,726-13,34.7546972,127.6530336
편의점,GS25여수도원상품권,전라남도,여수시,안산동,438-1,34.7607013,127.6502029
편의점,GS25여수도원,전라남도,여수시,안산동,438-1,34.7607013,127.6502029
편의점,지에스25소호주공,전라남도,여수시,소호동,352-1,34.7464205,127.6484393
편의점,지에스25소호지에스점,전라남도,여수시,소호동,360-4,34.7441956,127.6517409
편의점,마마트여수시소호점,전라남도,여수시,소호동,443-4,34.7390228,127.6496412
편의점,지에스25여수송소점(상품권),전라남도,여수시,소호동,1040-1,34.7277026,127.6413359
편의점,지에스25여수송소점,전라남도,여수시,소호동,1040-1,34.7277026,127.6413359
편의점,지에스25여수요트장점,전라남도,여수시,소호동,443-1,34.7393955,127.6497114
편의점,GS25여수송소점,전라남도,여수시,소호동,1040-1,34.7277026,127.6413359
편의점,지에스25소호,전라남도,여수시,소호동,1199-7,34.7479263,127.6549651
편의점,일화로지스,전라남도,여수시,소호동,923,34.733606,127.6432262
편의점,미니스톱소호,전라남도,여수시,소호동,355-22,34.7457171,127.6522029
편의점,세븐일레븐여수신기남점,전라남도,여수시,신기동,106-1,34.7604263,127.6704723
편의점,지에스25여수신기점,전라남도,여수시,신기동,75-4,34.761491,127.6743007
편의점,이마트24여수흥국점,전라남도,여수시,신기동,64-1,34.7619499,127.6696109
편의점,지에스25여수신기(상품권),전라남도,여수시,신기동,137,34.7580059,127.6694259
편의점,이마트24R여수신기점,전라남도,여수시,신기동,10-2,34.7638497,127.6794038
편의점,응응스크르여수신기점,전라남도,여수시,신기동,137-4,34.7573961,127.6710309
편의점,미니스톱여천신기점,전라남도,여수시,신기동,117-7,34.7582498,127.671464
편의점,세븐일레븐여수첨단소재,전라남도,여수시,신기동,90,34.7575217,127.676054
편의점,지에스25여수신기,전라남도,여수시,신기동,137,34.7580059,127.6694259
편의점,씨유여수신기남점,전라남도,여수시,신기동,70-3,34.7606037,127.672584
편의점,지에스25여수신기,전라남도,여수시,신기동,137,34.7580059,127.6694259
편의점,세븐일레븐여수디아일랜드점,전라남도,여수시,웅천동,1875-1,34.7428623,127.6728532
편의점,세븐여수웅천지구점,전라남도,여수시,웅천동,1678-7,34.7479179,127.6760084
편의점,대영편의점,전라남도,여수시,웅천동,1558-2,34.7355231,127.6794927
편의점,씨유웅천캐슬,전라남도,여수시,웅천동,1887-1,34.7386339,127.6795094
편의점,씨유여수웅천점,전라남도,여수시,웅천동,1695-3,34.7469128,127.670934
편의점,이마트24여수웅천,전라남도,여수시,웅천동,1722-3,34.7475834,127.6788166
편의점,이마트24여수웅천점,전라남도,여수시,웅천동,1883-8,34.7395231,127.6769156
편의점,씨유웅천퍼스트시티점,전라남도,여수시,웅천동,1868-2,34.7420797,127.6759368
편의점,세븐일레븐여수웅천,전라남도,여수시,웅천동,1666-2,34.7489214,127.6753723
편의점,씨제이올리브영여수웅천,전라남도,여수시,웅천동,1699-1,34.7464695,127.671551
